tag;subject;activity;finalPosX;finalPosY;finalPosZ;desPosX;desPosY;desPosZ;rawPosX;rawPosY;rawPosZ;finalRotX;finalRotY;finalRotZ;finalRotW;desRotX;desRotY;desRotZ;desRotW;rawRotX;rawRotY;rawRotZ;rawRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
head;Subject_6;Krieger_3;-0.0445011;-0.00821885;0.998976;0;0;0;0;0;0;0.589597;0.0686825;0.0726741;0.0686825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.012
hip;Subject_6;Krieger_3;-0.134383;0.294878;0.946038;0;0;0;0;0;0;0.687113;0.134867;0.351225;0.134867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.012
lHand;Subject_6;Krieger_3;0.410384;0.0304467;0.911404;0;0;0;0;0;0;0.269024;0.306778;-0.90962;0.306778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.012
rHand;Subject_6;Krieger_3;-0.393154;-0.228377;0.890659;0;0;0;0;0;0;-0.493498;0.169041;-0.824557;0.169041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.012
lFoot;Subject_6;Krieger_3;0.0280486;0.945489;0.324444;0;0;0;0;0;0;0.680522;0.414333;0.203279;0.414333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.012
rFoot;Subject_6;Krieger_3;-0.844753;0.0552143;0.5323;0;0;0;0;0;0;-0.943977;-0.0207108;0.0382831;-0.0207108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.012
head;Subject_6;Krieger_3;-0.0442401;-0.00296043;0.999016;0;0;0;0;0;0;0.588759;0.0701911;0.0777715;0.0701911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.023
hip;Subject_6;Krieger_3;-0.136112;0.302338;0.943433;0;0;0;0;0;0;0.681315;0.140029;0.355939;0.140029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.023
lHand;Subject_6;Krieger_3;0.414536;0.0449352;0.908923;0;0;0;0;0;0;0.270174;0.307383;-0.909208;0.307383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.023
rHand;Subject_6;Krieger_3;-0.39121;-0.230666;0.890925;0;0;0;0;0;0;-0.499068;0.161653;-0.82169;0.161653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.023
lFoot;Subject_6;Krieger_3;0.0237374;0.949981;0.311403;0;0;0;0;0;0;0.678597;0.425074;0.203953;0.425074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.023
rFoot;Subject_6;Krieger_3;-0.844621;0.0565252;0.532373;0;0;0;0;0;0;-0.944233;-0.0231294;0.0387509;-0.0231294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.023
head;Subject_6;Krieger_3;-0.0439423;0.00265439;0.999031;0;0;0;0;0;0;0.589045;0.0717982;0.08349;0.0717982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.034
hip;Subject_6;Krieger_3;-0.137798;0.309885;0.940735;0;0;0;0;0;0;0.675269;0.144988;0.360039;0.144988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.034
lHand;Subject_6;Krieger_3;0.419203;0.0563775;0.906141;0;0;0;0;0;0;0.270772;0.309278;-0.908511;0.309278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.034
rHand;Subject_6;Krieger_3;-0.38856;-0.231788;0.891793;0;0;0;0;0;0;-0.504907;0.153728;-0.819509;0.153728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.034
lFoot;Subject_6;Krieger_3;0.0194851;0.954548;0.297419;0;0;0;0;0;0;0.678599;0.432929;0.203634;0.432929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.034
rFoot;Subject_6;Krieger_3;-0.846201;0.0523742;0.530283;0;0;0;0;0;0;-0.944962;-0.0234948;0.0399268;-0.0234948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.034
head;Subject_6;Krieger_3;-0.0436576;0.00878189;0.999008;0;0;0;0;0;0;0.590198;0.0732973;0.0891974;0.0732973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.045
hip;Subject_6;Krieger_3;-0.140476;0.317727;0.937719;0;0;0;0;0;0;0.670906;0.150789;0.365424;0.150789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.045
lHand;Subject_6;Krieger_3;0.422868;0.0716594;0.903353;0;0;0;0;0;0;0.270845;0.310649;-0.908231;0.310649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.045
rHand;Subject_6;Krieger_3;-0.385979;-0.232521;0.892723;0;0;0;0;0;0;-0.509999;0.145138;-0.817651;0.145138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.045
lFoot;Subject_6;Krieger_3;0.016137;0.958986;0.282994;0;0;0;0;0;0;0.679187;0.438715;0.202786;0.438715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.045
rFoot;Subject_6;Krieger_3;-0.847375;0.0484816;0.528777;0;0;0;0;0;0;-0.945541;-0.025651;0.0404803;-0.025651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.045
head;Subject_6;Krieger_3;-0.043317;0.0154151;0.998942;0;0;0;0;0;0;0.592424;0.0743791;0.0948728;0.0743791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.056
hip;Subject_6;Krieger_3;-0.143076;0.327121;0.934088;0;0;0;0;0;0;0.668175;0.15742;0.371098;0.15742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.056
lHand;Subject_6;Krieger_3;0.426647;0.0881113;0.900116;0;0;0;0;0;0;0.269113;0.313445;-0.907948;0.313445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.056
rHand;Subject_6;Krieger_3;-0.383383;-0.233334;0.893629;0;0;0;0;0;0;-0.514211;0.13649;-0.816381;0.13649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.056
lFoot;Subject_6;Krieger_3;0.0118631;0.963273;0.268261;0;0;0;0;0;0;0.679458;0.445764;0.200553;0.445764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.056
rFoot;Subject_6;Krieger_3;-0.848255;0.0435442;0.527796;0;0;0;0;0;0;-0.946313;-0.0257299;0.0414988;-0.0257299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.056
head;Subject_6;Krieger_3;-0.042841;0.0223069;0.998833;0;0;0;0;0;0;0.595172;0.0754934;0.100237;0.0754934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.068
hip;Subject_6;Krieger_3;-0.146214;0.337481;0.929908;0;0;0;0;0;0;0.666985;0.16497;0.376305;0.16497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.068
lHand;Subject_6;Krieger_3;0.433524;0.10531;0.894967;0;0;0;0;0;0;0.273115;0.309394;-0.907749;0.309394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.068
rHand;Subject_6;Krieger_3;-0.380602;-0.234163;0.8946;0;0;0;0;0;0;-0.518254;0.127443;-0.814404;0.127443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.068
lFoot;Subject_6;Krieger_3;0.00732191;0.96802;0.250766;0;0;0;0;0;0;0.68267;0.45034;0.1952;0.45034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.068
rFoot;Subject_6;Krieger_3;-0.84946;0.0381793;0.52627;0;0;0;0;0;0;-0.947195;-0.0257566;0.0441117;-0.0257566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.068
head;Subject_6;Krieger_3;-0.0424198;0.0294326;0.998666;0;0;0;0;0;0;0.597365;0.0771539;0.105387;0.0771539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.079
hip;Subject_6;Krieger_3;-0.149404;0.34837;0.925374;0;0;0;0;0;0;0.66608;0.17253;0.37988;0.17253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.079
lHand;Subject_6;Krieger_3;0.4346;0.117303;0.892952;0;0;0;0;0;0;0.27233;0.314176;-0.906547;0.314176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.079
rHand;Subject_6;Krieger_3;-0.377453;-0.234999;0.895715;0;0;0;0;0;0;-0.522475;0.118563;-0.811836;0.118563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.079
lFoot;Subject_6;Krieger_3;0.00264868;0.972374;0.233412;0;0;0;0;0;0;0.686273;0.450488;0.188224;0.450488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.079
rFoot;Subject_6;Krieger_3;-0.851183;0.0319703;0.523894;0;0;0;0;0;0;-0.948205;-0.0285307;0.0449716;-0.0285307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.079
head;Subject_6;Krieger_3;-0.0420954;0.0367604;0.998437;0;0;0;0;0;0;0.59882;0.0792764;0.110826;0.0792764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.09
hip;Subject_6;Krieger_3;-0.152356;0.359774;0.920516;0;0;0;0;0;0;0.664733;0.17931;0.38156;0.17931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.09
lHand;Subject_6;Krieger_3;0.439197;0.138903;0.887588;0;0;0;0;0;0;0.268534;0.318691;-0.906675;0.318691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.09
rHand;Subject_6;Krieger_3;-0.373545;-0.235938;0.897105;0;0;0;0;0;0;-0.526691;0.109968;-0.808264;0.109968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.09
lFoot;Subject_6;Krieger_3;-0.00192647;0.976464;0.215674;0;0;0;0;0;0;0.68933;0.451949;0.182901;0.451949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.09
rFoot;Subject_6;Krieger_3;-0.853847;0.0240994;0.519965;0;0;0;0;0;0;-0.949602;-0.0309565;0.0472268;-0.0309565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.09
head;Subject_6;Krieger_3;-0.0417975;0.044104;0.998152;0;0;0;0;0;0;0.599905;0.0815107;0.116809;0.0815107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.101
hip;Subject_6;Krieger_3;-0.1551;0.370455;0.915809;0;0;0;0;0;0;0.662322;0.185667;0.381906;0.185667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.101
lHand;Subject_6;Krieger_3;0.441878;0.156615;0.883298;0;0;0;0;0;0;0.268266;0.321415;-0.906128;0.321415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.101
rHand;Subject_6;Krieger_3;-0.369255;-0.236824;0.898647;0;0;0;0;0;0;-0.531742;0.102144;-0.803442;0.102144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.101
lFoot;Subject_6;Krieger_3;-0.0220008;0.977679;0.208948;0;0;0;0;0;0;0.705636;0.407717;0.140998;0.407717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.101
rFoot;Subject_6;Krieger_3;-0.855523;0.0165134;0.517501;0;0;0;0;0;0;-0.95118;-0.031446;0.0497911;-0.031446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.101
head;Subject_6;Krieger_3;-0.0414529;0.0514429;0.997815;0;0;0;0;0;0;0.602541;0.0837405;0.123031;0.0837405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.112
hip;Subject_6;Krieger_3;-0.158243;0.380986;0.910938;0;0;0;0;0;0;0.660824;0.18905;0.370456;0.18905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.112
lHand;Subject_6;Krieger_3;0.444222;0.17638;0.878383;0;0;0;0;0;0;0.268793;0.323869;-0.90558;0.323869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.112
rHand;Subject_6;Krieger_3;-0.363951;-0.237416;0.900652;0;0;0;0;0;0;-0.537835;0.0942482;-0.797665;0.0942482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.112
lFoot;Subject_6;Krieger_3;-0.0186732;0.973712;0.227015;0;0;0;0;0;0;0.712407;0.305551;0.135627;0.305551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.112
rFoot;Subject_6;Krieger_3;-0.857176;0.0112318;0.514901;0;0;0;0;0;0;-0.952325;-0.0333997;0.0525373;-0.0333997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.112
head;Subject_6;Krieger_3;-0.0411313;0.0588588;0.997419;0;0;0;0;0;0;0.6027;0.0859198;0.129022;0.0859198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.124
hip;Subject_6;Krieger_3;-0.159251;0.391969;0.90609;0;0;0;0;0;0;0.657244;0.188454;0.359226;0.188454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.124
lHand;Subject_6;Krieger_3;0.446003;0.19451;0.87364;0;0;0;0;0;0;0.270785;0.326517;-0.90429;0.326517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.124
rHand;Subject_6;Krieger_3;-0.358305;-0.237312;0.90294;0;0;0;0;0;0;-0.543975;0.084975;-0.792077;0.084975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.124
lFoot;Subject_6;Krieger_3;-0.029484;0.972537;0.230872;0;0;0;0;0;0;0.696287;0.316703;0.171562;0.316703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.124
rFoot;Subject_6;Krieger_3;-0.857859;0.00725437;0.513835;0;0;0;0;0;0;-0.953332;-0.0328331;0.0540896;-0.0328331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.124
head;Subject_6;Krieger_3;-0.0407917;0.0666195;0.996944;0;0;0;0;0;0;0.602181;0.0880586;0.13447;0.0880586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.135
hip;Subject_6;Krieger_3;-0.156907;0.398692;0.903562;0;0;0;0;0;0;0.64254;0.190492;0.358769;0.190492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.135
lHand;Subject_6;Krieger_3;0.447024;0.213136;0.868759;0;0;0;0;0;0;0.272785;0.32942;-0.902915;0.32942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.135
rHand;Subject_6;Krieger_3;-0.353054;-0.236341;0.90526;0;0;0;0;0;0;-0.549301;0.073785;-0.787445;0.073785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.135
lFoot;Subject_6;Krieger_3;-0.0797121;0.971185;0.224602;0;0;0;0;0;0;0.618307;0.488404;0.15662;0.488404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.135
rFoot;Subject_6;Krieger_3;-0.857602;0.00521831;0.514287;0;0;0;0;0;0;-0.954155;-0.0296028;0.0541754;-0.0296028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.135
head;Subject_6;Krieger_3;-0.0405898;0.0748186;0.996371;0;0;0;0;0;0;0.604654;0.0901938;0.13972;0.0901938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.146
hip;Subject_6;Krieger_3;-0.154855;0.404453;0.901353;0;0;0;0;0;0;0.627057;0.192559;0.357262;0.192559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.146
lHand;Subject_6;Krieger_3;0.447822;0.231761;0.863564;0;0;0;0;0;0;0.2731;0.331603;-0.902316;0.331603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.146
rHand;Subject_6;Krieger_3;-0.347551;-0.235701;0.907554;0;0;0;0;0;0;-0.554036;0.0625731;-0.783194;0.0625731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.146
lFoot;Subject_6;Krieger_3;-0.0996286;0.971705;0.214158;0;0;0;0;0;0;0.554978;0.598448;0.168749;0.598448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.146
rFoot;Subject_6;Krieger_3;-0.859221;-0.000400607;0.511604;0;0;0;0;0;0;-0.955051;-0.0313196;0.0564774;-0.0313196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.146
head;Subject_6;Krieger_3;-0.0404875;0.0832193;0.995708;0;0;0;0;0;0;0.609845;0.0926564;0.144178;0.0926564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.157
hip;Subject_6;Krieger_3;-0.150587;0.407755;0.900588;0;0;0;0;0;0;0.60875;0.186002;0.347613;0.186002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.157
lHand;Subject_6;Krieger_3;0.448063;0.25122;0.857979;0;0;0;0;0;0;0.271852;0.332589;-0.902626;0.332589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.157
rHand;Subject_6;Krieger_3;-0.341861;-0.234128;0.910118;0;0;0;0;0;0;-0.558033;0.0499666;-0.779934;0.0499666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.157
lFoot;Subject_6;Krieger_3;-0.0972289;0.973539;0.206807;0;0;0;0;0;0;0.510411;0.656624;0.231873;0.656624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.157
rFoot;Subject_6;Krieger_3;-0.8601;-0.00488347;0.510101;0;0;0;0;0;0;-0.956054;-0.033635;0.0575203;-0.033635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.157
head;Subject_6;Krieger_3;-0.040244;0.0915221;0.99499;0;0;0;0;0;0;0.616153;0.0955428;0.147483;0.0955428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.168
hip;Subject_6;Krieger_3;-0.14901;0.414564;0.897737;0;0;0;0;0;0;0.598646;0.180676;0.338619;0.180676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.168
lHand;Subject_6;Krieger_3;0.448825;0.269377;0.852052;0;0;0;0;0;0;0.269127;0.332884;-0.903542;0.332884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.168
rHand;Subject_6;Krieger_3;-0.336431;-0.231975;0.912689;0;0;0;0;0;0;-0.560881;0.0378994;-0.777964;0.0378994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.168
lFoot;Subject_6;Krieger_3;-0.102819;0.972386;0.209507;0;0;0;0;0;0;0.489377;0.659795;0.236944;0.659795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.168
rFoot;Subject_6;Krieger_3;-0.860246;-0.00538655;0.509851;0;0;0;0;0;0;-0.957098;-0.0310587;0.0570107;-0.0310587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.168
head;Subject_6;Krieger_3;-0.0399453;0.0997414;0.994211;0;0;0;0;0;0;0.621955;0.097921;0.150948;0.097921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.179
hip;Subject_6;Krieger_3;-0.147142;0.420653;0.89521;0;0;0;0;0;0;0.591424;0.171216;0.331017;0.171216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.179
lHand;Subject_6;Krieger_3;0.449071;0.288453;0.845654;0;0;0;0;0;0;0.265501;0.332778;-0.904799;0.332778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.179
rHand;Subject_6;Krieger_3;-0.331066;-0.228983;0.915403;0;0;0;0;0;0;-0.562854;0.0262828;-0.777023;0.0262828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.179
lFoot;Subject_6;Krieger_3;-0.101926;0.972723;0.208377;0;0;0;0;0;0;0.519677;0.625432;0.210135;0.625432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.179
rFoot;Subject_6;Krieger_3;-0.861289;-0.00565196;0.508083;0;0;0;0;0;0;-0.958234;-0.0305148;0.0568229;-0.0305148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.179
head;Subject_6;Krieger_3;-0.0395817;0.107503;0.993417;0;0;0;0;0;0;0.625639;0.0994277;0.155019;0.0994277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.191
hip;Subject_6;Krieger_3;-0.144601;0.426092;0.893049;0;0;0;0;0;0;0.585542;0.16408;0.335397;0.16408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.191
lHand;Subject_6;Krieger_3;0.449783;0.306432;0.838924;0;0;0;0;0;0;0.261583;0.332363;-0.906149;0.332363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.191
rHand;Subject_6;Krieger_3;-0.325852;-0.225933;0.918028;0;0;0;0;0;0;-0.564528;0.0156081;-0.776316;0.0156081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.191
lFoot;Subject_6;Krieger_3;-0.086976;0.975923;0.200024;0;0;0;0;0;0;0.58966;0.559304;0.196628;0.559304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.191
rFoot;Subject_6;Krieger_3;-0.862391;-0.00875929;0.506167;0;0;0;0;0;0;-0.959594;-0.0289544;0.0562362;-0.0289544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.191
head;Subject_6;Krieger_3;-0.0391245;0.11478;0.99262;0;0;0;0;0;0;0.626839;0.10132;0.159002;0.10132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.202
hip;Subject_6;Krieger_3;-0.142423;0.432093;0.890512;0;0;0;0;0;0;0.579906;0.162714;0.346974;0.162714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.202
lHand;Subject_6;Krieger_3;0.450206;0.324346;0.831934;0;0;0;0;0;0;0.258351;0.331929;-0.90721;0.331929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.202
rHand;Subject_6;Krieger_3;-0.321252;-0.221669;0.920685;0;0;0;0;0;0;-0.564227;0.00641443;-0.778076;0.00641443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.202
lFoot;Subject_6;Krieger_3;-0.0836795;0.976423;0.198987;0;0;0;0;0;0;0.614704;0.525629;0.177921;0.525629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.202
rFoot;Subject_6;Krieger_3;-0.864438;-0.0145214;0.50253;0;0;0;0;0;0;-0.961275;-0.0290449;0.055839;-0.0290449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.202
head;Subject_6;Krieger_3;-0.0388822;0.121616;0.991815;0;0;0;0;0;0;0.625836;0.104841;0.162618;0.104841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.213
hip;Subject_6;Krieger_3;-0.141489;0.436776;0.888374;0;0;0;0;0;0;0.579402;0.168582;0.370387;0.168582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.213
lHand;Subject_6;Krieger_3;0.450099;0.341578;0.825067;0;0;0;0;0;0;0.254957;0.330763;-0.908455;0.330763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.213
rHand;Subject_6;Krieger_3;-0.316737;-0.217151;0.923322;0;0;0;0;0;0;-0.56311;-0.00137227;-0.780153;-0.00137227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.213
lFoot;Subject_6;Krieger_3;-0.0826728;0.976619;0.198443;0;0;0;0;0;0;0.623434;0.502698;0.171315;0.502698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.213
rFoot;Subject_6;Krieger_3;-0.866546;-0.0209911;0.498656;0;0;0;0;0;0;-0.962629;-0.0299258;0.0587697;-0.0299258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.213
head;Subject_6;Krieger_3;-0.0387151;0.127993;0.991019;0;0;0;0;0;0;0.62382;0.1095;0.165501;0.1095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.224
hip;Subject_6;Krieger_3;-0.143994;0.443089;0.884838;0;0;0;0;0;0;0.585944;0.179655;0.389908;0.179655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.224
lHand;Subject_6;Krieger_3;0.449688;0.358282;0.818178;0;0;0;0;0;0;0.253173;0.329214;-0.90923;0.329214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.224
rHand;Subject_6;Krieger_3;-0.3126;-0.212704;0.925763;0;0;0;0;0;0;-0.562105;-0.0079927;-0.781582;-0.0079927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.224
lFoot;Subject_6;Krieger_3;-0.0826642;0.97661;0.198494;0;0;0;0;0;0;0.623299;0.496442;0.177138;0.496442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.224
