tag;subject;activity;finalPosX;finalPosY;finalPosZ;desPosX;desPosY;desPosZ;rawPosX;rawPosY;rawPosZ;finalRotX;finalRotY;finalRotZ;finalRotW;desRotX;desRotY;desRotZ;desRotW;rawRotX;rawRotY;rawRotZ;rawRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
head;Subject_3;Krieger_2;-0.0377585;-0.00166687;0.999285;0;0;0;0;0;0;0.5959;-0.0278514;0.0333853;-0.0278514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.92
hip;Subject_3;Krieger_2;-0.0699421;0.0659859;0.995366;0;0;0;0;0;0;0.566209;0.0232162;0.0768408;0.0232162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.92
lHand;Subject_3;Krieger_2;0.377233;-0.410922;0.829963;0;0;0;0;0;0;0.342665;0.161806;-0.812682;0.161806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.92
rHand;Subject_3;Krieger_2;-0.311156;-0.37759;0.872128;0;0;0;0;0;0;-0.230993;0.0202286;-0.854108;0.0202286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.92
lFoot;Subject_3;Krieger_2;0.471016;0.218375;0.854668;0;0;0;0;0;0;-0.989599;-0.0159077;-0.0201713;-0.0159077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.92
rFoot;Subject_3;Krieger_2;-0.814559;0.000662432;0.58008;0;0;0;0;0;0;-0.990606;-0.00185032;0.0136955;-0.00185032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.92
head;Subject_3;Krieger_2;-0.0384213;-0.00244587;0.999259;0;0;0;0;0;0;0.59486;-0.0267367;0.0332627;-0.0267367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.93
hip;Subject_3;Krieger_2;-0.0716511;0.0679844;0.99511;0;0;0;0;0;0;0.567487;0.0248923;0.0802769;0.0248923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.93
lHand;Subject_3;Krieger_2;0.376599;-0.410859;0.830282;0;0;0;0;0;0;0.343122;0.161573;-0.812191;0.161573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.93
rHand;Subject_3;Krieger_2;-0.310706;-0.378246;0.872005;0;0;0;0;0;0;-0.230908;0.0204462;-0.852297;0.0204462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.93
lFoot;Subject_3;Krieger_2;0.467831;0.217472;0.856645;0;0;0;0;0;0;-0.989657;-0.0181511;-0.020066;-0.0181511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.93
rFoot;Subject_3;Krieger_2;-0.816515;-0.000435533;0.577324;0;0;0;0;0;0;-0.990604;-0.00397497;0.0146442;-0.00397497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.93
head;Subject_3;Krieger_2;-0.039102;-0.00325312;0.99923;0;0;0;0;0;0;0.593927;-0.0256126;0.0331302;-0.0256126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.94
hip;Subject_3;Krieger_2;-0.0737384;0.0702195;0.994802;0;0;0;0;0;0;0.569305;0.0273039;0.0843848;0.0273039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.94
lHand;Subject_3;Krieger_2;0.37584;-0.410832;0.830639;0;0;0;0;0;0;0.343815;0.161307;-0.811612;0.161307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.94
rHand;Subject_3;Krieger_2;-0.310402;-0.378801;0.871872;0;0;0;0;0;0;-0.230446;0.0202679;-0.850819;0.0202679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.94
lFoot;Subject_3;Krieger_2;0.465709;0.216503;0.858045;0;0;0;0;0;0;-0.989695;-0.0196775;-0.0201277;-0.0196775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.94
rFoot;Subject_3;Krieger_2;-0.820768;-0.00365704;0.57125;0;0;0;0;0;0;-0.990755;-0.00819892;0.0170589;-0.00819892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.94
head;Subject_3;Krieger_2;-0.0397676;-0.00401473;0.999201;0;0;0;0;0;0;0.593118;-0.0246058;0.0330108;-0.0246058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.95
hip;Subject_3;Krieger_2;-0.07571;0.0723749;0.9945;0;0;0;0;0;0;0.571508;0.0298016;0.0886123;0.0298016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.95
lHand;Subject_3;Krieger_2;0.375063;-0.410705;0.831053;0;0;0;0;0;0;0.344523;0.160989;-0.810991;0.160989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.95
rHand;Subject_3;Krieger_2;-0.310128;-0.379106;0.871837;0;0;0;0;0;0;-0.229536;0.0196522;-0.849747;0.0196522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.95
lFoot;Subject_3;Krieger_2;0.466746;0.214919;0.85788;0;0;0;0;0;0;-0.989793;-0.0202686;-0.0204656;-0.0202686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.95
rFoot;Subject_3;Krieger_2;-0.82159;-0.00186924;0.570076;0;0;0;0;0;0;-0.990555;-0.00851591;0.0186166;-0.00851591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.95
head;Subject_3;Krieger_2;-0.040361;-0.00491596;0.999173;0;0;0;0;0;0;0.592236;-0.0238167;0.0329462;-0.0238167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.96
hip;Subject_3;Krieger_2;-0.0774519;0.0747532;0.99419;0;0;0;0;0;0;0.574355;0.0319758;0.092834;0.0319758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.96
lHand;Subject_3;Krieger_2;0.374254;-0.410648;0.831446;0;0;0;0;0;0;0.345373;0.160842;-0.810125;0.160842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.96
rHand;Subject_3;Krieger_2;-0.309821;-0.379657;0.871706;0;0;0;0;0;0;-0.228244;0.0191109;-0.849083;0.0191109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.96
lFoot;Subject_3;Krieger_2;0.46783;0.212605;0.857866;0;0;0;0;0;0;-0.989967;-0.0201937;-0.0207711;-0.0201937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.96
rFoot;Subject_3;Krieger_2;-0.819214;0.000735021;0.573488;0;0;0;0;0;0;-0.990416;-0.00722289;0.0169369;-0.00722289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.96
head;Subject_3;Krieger_2;-0.0409618;-0.00588512;0.999143;0;0;0;0;0;0;0.591413;-0.0231852;0.0329198;-0.0231852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.97
hip;Subject_3;Krieger_2;-0.078892;0.0772976;0.993882;0;0;0;0;0;0;0.577809;0.0335494;0.0967214;0.0335494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.97
lHand;Subject_3;Krieger_2;0.373356;-0.410521;0.831912;0;0;0;0;0;0;0.346467;0.160901;-0.809106;0.160901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.97
rHand;Subject_3;Krieger_2;-0.309557;-0.380206;0.871561;0;0;0;0;0;0;-0.227269;0.0189421;-0.848126;0.0189421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.97
lFoot;Subject_3;Krieger_2;0.471146;0.208113;0.857152;0;0;0;0;0;0;-0.990245;-0.0197036;-0.021212;-0.0197036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.97
rFoot;Subject_3;Krieger_2;-0.816926;0.00238672;0.576738;0;0;0;0;0;0;-0.990242;-0.00527689;0.0168865;-0.00527689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.97
head;Subject_3;Krieger_2;-0.0415222;-0.00688656;0.999114;0;0;0;0;0;0;0.590726;-0.022606;0.0327282;-0.022606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.98
hip;Subject_3;Krieger_2;-0.0802944;0.080159;0.993543;0;0;0;0;0;0;0.580981;0.0344059;0.10009;0.0344059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.98
lHand;Subject_3;Krieger_2;0.372311;-0.410465;0.832408;0;0;0;0;0;0;0.347794;0.161021;-0.808063;0.161021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.98
rHand;Subject_3;Krieger_2;-0.309338;-0.380803;0.871378;0;0;0;0;0;0;-0.226452;0.0193732;-0.846812;0.0193732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.98
lFoot;Subject_3;Krieger_2;0.472758;0.204478;0.85714;0;0;0;0;0;0;-0.990534;-0.0198187;-0.0214378;-0.0198187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.98
rFoot;Subject_3;Krieger_2;-0.816698;0.00372916;0.577053;0;0;0;0;0;0;-0.990105;-0.00444795;0.0178164;-0.00444795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.98
head;Subject_3;Krieger_2;-0.0419994;-0.00798436;0.999086;0;0;0;0;0;0;0.589869;-0.0220697;0.0325331;-0.0220697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.99
hip;Subject_3;Krieger_2;-0.0814192;0.0832928;0.993194;0;0;0;0;0;0;0.585593;0.0351213;0.103715;0.0351213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.99
lHand;Subject_3;Krieger_2;0.371511;-0.41028;0.832857;0;0;0;0;0;0;0.34891;0.160892;-0.8072;0.160892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.99
rHand;Subject_3;Krieger_2;-0.308881;-0.381469;0.871248;0;0;0;0;0;0;-0.225699;0.0202405;-0.845474;0.0202405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.99
lFoot;Subject_3;Krieger_2;0.47193;0.20303;0.85794;0;0;0;0;0;0;-0.990768;-0.0217033;-0.0220016;-0.0217033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.99
rFoot;Subject_3;Krieger_2;-0.81678;0.00501656;0.576928;0;0;0;0;0;0;-0.990004;-0.00497627;0.0184976;-0.00497627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2041.99
head;Subject_3;Krieger_2;-0.0425092;-0.00906054;0.999055;0;0;0;0;0;0;0.588701;-0.0214626;0.0324098;-0.0214626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042
hip;Subject_3;Krieger_2;-0.0827889;0.0865346;0.992803;0;0;0;0;0;0;0.590212;0.0362421;0.107743;0.0362421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042
lHand;Subject_3;Krieger_2;0.370688;-0.410051;0.833336;0;0;0;0;0;0;0.3496;0.160653;-0.806776;0.160653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042
rHand;Subject_3;Krieger_2;-0.308519;-0.382112;0.871095;0;0;0;0;0;0;-0.224674;0.0211859;-0.84406;0.0211859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042
lFoot;Subject_3;Krieger_2;0.470462;0.201575;0.859089;0;0;0;0;0;0;-0.990972;-0.0241101;-0.0222535;-0.0241101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042
rFoot;Subject_3;Krieger_2;-0.81608;0.0054886;0.577913;0;0;0;0;0;0;-0.989936;-0.00473285;0.0187573;-0.00473285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042
head;Subject_3;Krieger_2;-0.043082;-0.010198;0.99902;0;0;0;0;0;0;0.58744;-0.0208811;0.0325089;-0.0208811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.02
hip;Subject_3;Krieger_2;-0.0839968;0.0892019;0.992465;0;0;0;0;0;0;0.594163;0.0374223;0.111677;0.0374223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.02
lHand;Subject_3;Krieger_2;0.369863;-0.409825;0.833813;0;0;0;0;0;0;0.35024;0.160484;-0.806375;0.160484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.02
rHand;Subject_3;Krieger_2;-0.3081;-0.382586;0.871035;0;0;0;0;0;0;-0.223543;0.0219129;-0.842544;0.0219129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.02
lFoot;Subject_3;Krieger_2;0.46486;0.204347;0.861479;0;0;0;0;0;0;-0.991055;-0.0289939;-0.021886;-0.0289939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.02
rFoot;Subject_3;Krieger_2;-0.817037;0.00489802;0.576565;0;0;0;0;0;0;-0.989925;-0.00581336;0.0191368;-0.00581336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.02
head;Subject_3;Krieger_2;-0.0436332;-0.0114088;0.998982;0;0;0;0;0;0;0.586009;-0.020326;0.0327094;-0.020326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.03
hip;Subject_3;Krieger_2;-0.0852234;0.0919171;0.992113;0;0;0;0;0;0;0.597588;0.03837;0.115561;0.03837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.03
lHand;Subject_3;Krieger_2;0.369288;-0.409629;0.834165;0;0;0;0;0;0;0.350407;0.160231;-0.806307;0.160231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.03
rHand;Subject_3;Krieger_2;-0.307616;-0.383391;0.870852;0;0;0;0;0;0;-0.221733;0.0230204;-0.841054;0.0230204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.03
lFoot;Subject_3;Krieger_2;0.457467;0.209494;0.864197;0;0;0;0;0;0;-0.991055;-0.0338614;-0.0207676;-0.0338614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.03
rFoot;Subject_3;Krieger_2;-0.818213;0.00355859;0.574904;0;0;0;0;0;0;-0.989989;-0.00705354;0.0194789;-0.00705354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.03
head;Subject_3;Krieger_2;-0.0441638;-0.0126796;0.998944;0;0;0;0;0;0;0.5847;-0.0199262;0.0329223;-0.0199262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.04
hip;Subject_3;Krieger_2;-0.0865192;0.0948412;0.991726;0;0;0;0;0;0;0.600214;0.0389052;0.119198;0.0389052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.04
lHand;Subject_3;Krieger_2;0.368688;-0.409384;0.83455;0;0;0;0;0;0;0.350672;0.160173;-0.806167;0.160173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.04
rHand;Subject_3;Krieger_2;-0.307426;-0.384068;0.870621;0;0;0;0;0;0;-0.219999;0.0236566;-0.839622;0.0236566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.04
lFoot;Subject_3;Krieger_2;0.463037;0.219107;0.85883;0;0;0;0;0;0;-0.99126;-0.0337433;-0.0207343;-0.0337433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.04
rFoot;Subject_3;Krieger_2;-0.818282;0.00306035;0.574809;0;0;0;0;0;0;-0.98999;-0.00759166;0.0198921;-0.00759166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.04
head;Subject_3;Krieger_2;-0.044595;-0.0139374;0.998908;0;0;0;0;0;0;0.583457;-0.0198282;0.0332611;-0.0198282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.05
hip;Subject_3;Krieger_2;-0.0875233;0.0973446;0.991395;0;0;0;0;0;0;0.602024;0.0386082;0.122209;0.0386082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.05
lHand;Subject_3;Krieger_2;0.36794;-0.409524;0.834812;0;0;0;0;0;0;0.351432;0.160196;-0.805676;0.160196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.05
rHand;Subject_3;Krieger_2;-0.306894;-0.385286;0.870271;0;0;0;0;0;0;-0.218375;0.0243418;-0.837902;0.0243418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.05
lFoot;Subject_3;Krieger_2;0.476448;0.227997;0.849126;0;0;0;0;0;0;-0.991623;-0.0302555;-0.0217896;-0.0302555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.05
rFoot;Subject_3;Krieger_2;-0.818222;0.00224515;0.574898;0;0;0;0;0;0;-0.990006;-0.00738805;0.0205898;-0.00738805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.05
head;Subject_3;Krieger_2;-0.0450585;-0.0151172;0.99887;0;0;0;0;0;0;0.58226;-0.0200687;0.0337639;-0.0200687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.06
hip;Subject_3;Krieger_2;-0.0884896;0.099401;0.991105;0;0;0;0;0;0;0.602143;0.0381935;0.124711;0.0381935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.06
lHand;Subject_3;Krieger_2;0.367166;-0.409619;0.835106;0;0;0;0;0;0;0.352484;0.159993;-0.804921;0.159993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.06
rHand;Subject_3;Krieger_2;-0.306545;-0.386304;0.869942;0;0;0;0;0;0;-0.217342;0.0249349;-0.835907;0.0249349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.06
lFoot;Subject_3;Krieger_2;0.492418;0.257713;0.831329;0;0;0;0;0;0;-0.992112;-0.0202541;-0.0236524;-0.0202541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.06
rFoot;Subject_3;Krieger_2;-0.817862;0.00375947;0.575402;0;0;0;0;0;0;-0.989926;-0.00438808;0.0214126;-0.00438808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.06
head;Subject_3;Krieger_2;-0.0453439;-0.0163048;0.998838;0;0;0;0;0;0;0.58119;-0.0204554;0.0341468;-0.0204554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.07
hip;Subject_3;Krieger_2;-0.0899777;0.101158;0.990793;0;0;0;0;0;0;0.601572;0.0384958;0.12807;0.0384958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.07
lHand;Subject_3;Krieger_2;0.366483;-0.409716;0.835358;0;0;0;0;0;0;0.353591;0.159918;-0.803942;0.159918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.07
rHand;Subject_3;Krieger_2;-0.305719;-0.387241;0.869817;0;0;0;0;0;0;-0.216538;0.025587;-0.833633;0.025587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.07
lFoot;Subject_3;Krieger_2;0.497842;0.30838;0.810589;0;0;0;0;0;0;-0.991999;-0.0148047;-0.0268875;-0.0148047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.07
rFoot;Subject_3;Krieger_2;-0.814747;0.00371555;0.579804;0;0;0;0;0;0;-0.989757;-0.00263269;0.0215784;-0.00263269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.07
head;Subject_3;Krieger_2;-0.0456249;-0.0174297;0.998807;0;0;0;0;0;0;0.580337;-0.0207382;0.0344187;-0.0207382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.08
hip;Subject_3;Krieger_2;-0.0915045;0.103031;0.99046;0;0;0;0;0;0;0.601875;0.039844;0.132094;0.039844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.08
lHand;Subject_3;Krieger_2;0.365515;-0.409898;0.835693;0;0;0;0;0;0;0.354839;0.159739;-0.802767;0.159739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.08
rHand;Subject_3;Krieger_2;-0.305043;-0.388323;0.869571;0;0;0;0;0;0;-0.215992;0.0262419;-0.830796;0.0262419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.08
lFoot;Subject_3;Krieger_2;0.471379;0.377585;0.797014;0;0;0;0;0;0;-0.99118;-0.0261588;-0.0285586;-0.0261588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.08
rFoot;Subject_3;Krieger_2;-0.816355;0.00386787;0.577537;0;0;0;0;0;0;-0.989522;-0.00454728;0.0234915;-0.00454728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.08
head;Subject_3;Krieger_2;-0.04586;-0.0185197;0.998776;0;0;0;0;0;0;0.579747;-0.0209796;0.0348107;-0.0209796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.09
hip;Subject_3;Krieger_2;-0.0933224;0.10479;0.990106;0;0;0;0;0;0;0.602463;0.0424905;0.136571;0.0424905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.09
lHand;Subject_3;Krieger_2;0.364729;-0.410251;0.835863;0;0;0;0;0;0;0.355858;0.15914;-0.801654;0.15914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.09
rHand;Subject_3;Krieger_2;-0.303693;-0.389869;0.869352;0;0;0;0;0;0;-0.215712;0.0269481;-0.827316;0.0269481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.09
lFoot;Subject_3;Krieger_2;0.426954;0.444331;0.787579;0;0;0;0;0;0;-0.989769;-0.0459491;-0.0264263;-0.0459491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.09
rFoot;Subject_3;Krieger_2;-0.817522;0.00304546;0.57589;0;0;0;0;0;0;-0.989428;-0.00861748;0.023894;-0.00861748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.09
head;Subject_3;Krieger_2;-0.0461392;-0.0194639;0.998745;0;0;0;0;0;0;0.579562;-0.0212773;0.0352183;-0.0212773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.1
hip;Subject_3;Krieger_2;-0.0945739;0.10686;0.989766;0;0;0;0;0;0;0.603848;0.0444624;0.139977;0.0444624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.1
lHand;Subject_3;Krieger_2;0.363805;-0.410572;0.836108;0;0;0;0;0;0;0.356709;0.158386;-0.800755;0.158386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.1
rHand;Subject_3;Krieger_2;-0.302838;-0.391067;0.869112;0;0;0;0;0;0;-0.215218;0.0273567;-0.82417;0.0273567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.1
lFoot;Subject_3;Krieger_2;0.359502;0.531508;0.76698;0;0;0;0;0;0;-0.98674;-0.0777346;-0.0228533;-0.0777346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.1
rFoot;Subject_3;Krieger_2;-0.81965;0.000388698;0.572864;0;0;0;0;0;0;-0.989395;-0.0131531;0.0237924;-0.0131531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.1
head;Subject_3;Krieger_2;-0.0463134;-0.0204348;0.998718;0;0;0;0;0;0;0.579934;-0.0215642;0.0354778;-0.0215642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.12
hip;Subject_3;Krieger_2;-0.0950167;0.10893;0.989498;0;0;0;0;0;0;0.605659;0.0439304;0.141609;0.0439304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.12
lHand;Subject_3;Krieger_2;0.362724;-0.411332;0.836204;0;0;0;0;0;0;0.357224;0.157166;-0.799891;0.157166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.12
rHand;Subject_3;Krieger_2;-0.301783;-0.392583;0.868796;0;0;0;0;0;0;-0.21478;0.0275849;-0.820934;0.0275849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.12
lFoot;Subject_3;Krieger_2;0.324657;0.585709;0.742659;0;0;0;0;0;0;-0.984355;-0.096123;-0.0214202;-0.096123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.12
rFoot;Subject_3;Krieger_2;-0.824144;-0.00344757;0.56637;0;0;0;0;0;0;-0.989226;-0.0177952;0.0265195;-0.0177952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.12
head;Subject_3;Krieger_2;-0.0465305;-0.0213168;0.998689;0;0;0;0;0;0;0.580403;-0.0217335;0.0358775;-0.0217335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2042.13
